id,title,subtitle,href,rel,updated,name,email,icon,summary,category,published,point,content
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000100444","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 5000 NE 101ST AVE, PORT",,,,2022-04-15T21:31:55.0-07:00,,,,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 5000 NE 101ST AVE, PORT [Portland Police #PP22000100444]",,2022-04-15T21:26:22.0-07:00,45.559461 -122.558274,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100444</dd>
						<dt>Call Type:</dt>
						<dd>SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE</dd>
						<dt>Address:</dt>
						<dd>5000 NE 101ST AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 9:31:55 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000100398","THEFT - COLD at SE 82ND AVE / SE HARNEY ST, PORT",,,,2022-04-15T21:24:27.0-07:00,,,,"THEFT - COLD at SE 82ND AVE / SE HARNEY ST, PORT [Portland Police #PP22000100398]",,2022-04-15T21:22:32.0-07:00,45.463306 -122.579047,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100398</dd>
						<dt>Call Type:</dt>
						<dd>THEFT - COLD</dd>
						<dt>Address:</dt>
						<dd>SE 82ND AVE / SE HARNEY ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 9:24:27 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000100438","DISTURBANCE - PRIORITY at NW EVERETT ST / NW 6TH AVE, PORT",,,,2022-04-15T21:33:56.0-07:00,,,,"DISTURBANCE - PRIORITY at NW EVERETT ST / NW 6TH AVE, PORT [Portland Police #PP22000100438]",,2022-04-15T21:17:14.0-07:00,45.525199 -122.676505,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100438</dd>
						<dt>Call Type:</dt>
						<dd>DISTURBANCE - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>NW EVERETT ST / NW 6TH AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 9:33:56 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PG22000013827","ROBBERY - WITH WEAPON *H at 1600 NW FAIRVIEW DR, GRSM",,,,2022-04-15T21:57:43.0-07:00,,,,"ROBBERY - WITH WEAPON *H at 1600 NW FAIRVIEW DR, GRSM [Gresham Police #PG22000013827]",,2022-04-15T21:16:02.0-07:00,45.509572 -122.430260,"<dl>
						<dt>ID:</dt>
						<dd>PG22000013827</dd>
						<dt>Call Type:</dt>
						<dd>ROBBERY - WITH WEAPON *H</dd>
						<dt>Address:</dt>
						<dd>1600 NW FAIRVIEW DR, GRSM</dd>
						<dt>Agency:</dt>
						<dd>Gresham Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 9:57:43 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PG22000013826","SHOTS FIRED at NE DIVISION ST / NE CLEVELAND AVE, GRSM",,,,2022-04-15T21:29:52.0-07:00,,,,"SHOTS FIRED at NE DIVISION ST / NE CLEVELAND AVE, GRSM [Gresham Police #PG22000013826]",,2022-04-15T21:13:59.0-07:00,45.504782 -122.421077,"<dl>
						<dt>ID:</dt>
						<dd>PG22000013826</dd>
						<dt>Call Type:</dt>
						<dd>SHOTS FIRED</dd>
						<dt>Address:</dt>
						<dd>NE DIVISION ST / NE CLEVELAND AVE, GRSM</dd>
						<dt>Agency:</dt>
						<dd>Gresham Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 9:29:52 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PG22000013823","HAZARD - HAZARDOUS CONDITION at NE 201ST AVE / NE THOMPSON ST, GRSM",,,,2022-04-15T22:17:35.0-07:00,,,,"HAZARD - HAZARDOUS CONDITION at NE 201ST AVE / NE THOMPSON ST, GRSM [Gresham Police #PG22000013823]",,2022-04-15T21:09:33.0-07:00,45.539241 -122.456652,"<dl>
						<dt>ID:</dt>
						<dd>PG22000013823</dd>
						<dt>Call Type:</dt>
						<dd>HAZARD - HAZARDOUS CONDITION</dd>
						<dt>Address:</dt>
						<dd>NE 201ST AVE / NE THOMPSON ST, GRSM</dd>
						<dt>Agency:</dt>
						<dd>Gresham Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 10:17:35 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000100359","THEFT - COLD at 4800 NE GLISAN ST, PORT",,,,2022-04-15T21:18:10.0-07:00,,,,"THEFT - COLD at 4800 NE GLISAN ST, PORT [Portland Police #PP22000100359]",,2022-04-15T21:06:17.0-07:00,45.527297 -122.613666,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100359</dd>
						<dt>Call Type:</dt>
						<dd>THEFT - COLD</dd>
						<dt>Address:</dt>
						<dd>4800 NE GLISAN ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 9:18:10 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000100420","DISTURBANCE - PRIORITY at 5200 SW VACUNA ST, PORT",,,,2022-04-15T22:32:47.0-07:00,,,,"DISTURBANCE - PRIORITY at 5200 SW VACUNA ST, PORT [Portland Police #PP22000100420]",,2022-04-15T21:05:54.0-07:00,45.441663 -122.730754,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100420</dd>
						<dt>Call Type:</dt>
						<dd>DISTURBANCE - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>5200 SW VACUNA ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 10:32:47 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000100413","VEHICLE STOLEN - COLD at 7300 N HODGE AVE, PORT",,,,2022-04-15T21:12:16.0-07:00,,,,"VEHICLE STOLEN - COLD at 7300 N HODGE AVE, PORT [Portland Police #PP22000100413]",,2022-04-15T21:05:01.0-07:00,45.579397 -122.722703,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100413</dd>
						<dt>Call Type:</dt>
						<dd>VEHICLE STOLEN - COLD</dd>
						<dt>Address:</dt>
						<dd>7300 N HODGE AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 9:12:16 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000100433","THREAT - PRIORITY at 1400 NE JUNIOR ST, PORT",,,,2022-04-15T22:25:36.0-07:00,,,,"THREAT - PRIORITY at 1400 NE JUNIOR ST, PORT [Portland Police #PP22000100433]",,2022-04-15T21:04:38.0-07:00,45.571340 -122.650633,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100433</dd>
						<dt>Call Type:</dt>
						<dd>THREAT - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>1400 NE JUNIOR ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 10:25:36 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000100431","THEFT - PRIORITY at N CECELIA ST / N EXETER AVE, PORT",,,,2022-04-15T21:28:59.0-07:00,,,,"THEFT - PRIORITY at N CECELIA ST / N EXETER AVE, PORT [Portland Police #PP22000100431]",,2022-04-15T21:00:47.0-07:00,45.592748 -122.722140,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100431</dd>
						<dt>Call Type:</dt>
						<dd>THEFT - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>N CECELIA ST / N EXETER AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 9:28:59 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PG22000013822","PREMISE CHECK at 4900 SW 9TH CT, GRSM",,,,2022-04-15T21:02:52.0-07:00,,,,"PREMISE CHECK at 4900 SW 9TH CT, GRSM [Gresham Police #PG22000013822]",,2022-04-15T21:00:46.0-07:00,45.490889 -122.481808,"<dl>
						<dt>ID:</dt>
						<dd>PG22000013822</dd>
						<dt>Call Type:</dt>
						<dd>PREMISE CHECK</dd>
						<dt>Address:</dt>
						<dd>4900 SW 9TH CT, GRSM</dd>
						<dt>Agency:</dt>
						<dd>Gresham Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 9:02:52 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PG22000013821","DISTURBANCE - PRIORITY at 1100 NW 15TH ST, GRSM",,,,2022-04-15T21:09:25.0-07:00,,,,"DISTURBANCE - PRIORITY at 1100 NW 15TH ST, GRSM [Gresham Police #PG22000013821]",,2022-04-15T20:59:03.0-07:00,45.507131 -122.444239,"<dl>
						<dt>ID:</dt>
						<dd>PG22000013821</dd>
						<dt>Call Type:</dt>
						<dd>DISTURBANCE - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>1100 NW 15TH ST, GRSM</dd>
						<dt>Agency:</dt>
						<dd>Gresham Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 9:09:25 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/RP22000035367","POLREQ - POLICE REQUEST (DISPATCH/BALANCE) at WB I84 FWY TO / LLOYD CENTER EXIT, PORT",,,,2022-04-15T21:41:43.0-07:00,,,,"POLREQ - POLICE REQUEST (DISPATCH/BALANCE) at WB I84 FWY TO / LLOYD CENTER EXIT, PORT [Portland Fire #RP22000035367]",,2022-04-15T20:55:17.0-07:00,45.529903 -122.647599,"<dl>
						<dt>ID:</dt>
						<dd>RP22000035367</dd>
						<dt>Call Type:</dt>
						<dd>POLREQ - POLICE REQUEST (DISPATCH/BALANCE)</dd>
						<dt>Address:</dt>
						<dd>WB I84 FWY TO / LLOYD CENTER EXIT, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Fire</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 9:41:43 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000100241","VANDALISM - COLD at 7500 SE HENDERSON ST, PORT",,,,2022-04-15T21:33:34.0-07:00,,,,"VANDALISM - COLD at 7500 SE HENDERSON ST, PORT [Portland Police #PP22000100241]",,2022-04-15T20:54:50.0-07:00,45.469669 -122.585510,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100241</dd>
						<dt>Call Type:</dt>
						<dd>VANDALISM - COLD</dd>
						<dt>Address:</dt>
						<dd>7500 SE HENDERSON ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 9:33:34 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000100397","AREA CHECK at 700 N HAYDEN ISLAND DR, PORT",,,,2022-04-15T21:07:17.0-07:00,,,,"AREA CHECK at 700 N HAYDEN ISLAND DR, PORT [Portland Police #PP22000100397]",,2022-04-15T20:54:35.0-07:00,45.611309 -122.672415,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100397</dd>
						<dt>Call Type:</dt>
						<dd>AREA CHECK</dd>
						<dt>Address:</dt>
						<dd>700 N HAYDEN ISLAND DR, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 9:07:17 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PG22000013819","AREA CHECK at 100 NW BELLA VISTA AVE, GRSM",,,,2022-04-15T20:56:10.0-07:00,,,,"AREA CHECK at 100 NW BELLA VISTA AVE, GRSM [Gresham Police #PG22000013819]",,2022-04-15T20:54:18.0-07:00,45.498383 -122.450946,"<dl>
						<dt>ID:</dt>
						<dd>PG22000013819</dd>
						<dt>Call Type:</dt>
						<dd>AREA CHECK</dd>
						<dt>Address:</dt>
						<dd>100 NW BELLA VISTA AVE, GRSM</dd>
						<dt>Agency:</dt>
						<dd>Gresham Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 8:56:10 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000100429","SHOTS FIRED at 8700 N SWENSON ST, PORT",,,,2022-04-15T21:09:56.0-07:00,,,,"SHOTS FIRED at 8700 N SWENSON ST, PORT [Portland Police #PP22000100429]",,2022-04-15T20:54:09.0-07:00,45.598897 -122.750224,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100429</dd>
						<dt>Call Type:</dt>
						<dd>SHOTS FIRED</dd>
						<dt>Address:</dt>
						<dd>8700 N SWENSON ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 9:09:56 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000100410","THEFT - COLD at 1900 SE 162ND AVE, PORT",,,,2022-04-15T20:55:33.0-07:00,,,,"THEFT - COLD at 1900 SE 162ND AVE, PORT [Portland Police #PP22000100410]",,2022-04-15T20:53:13.0-07:00,45.508466 -122.496289,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100410</dd>
						<dt>Call Type:</dt>
						<dd>THEFT - COLD</dd>
						<dt>Address:</dt>
						<dd>1900 SE 162ND AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 8:55:33 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000100425","SUSPICIOUS - WITH WEAPON *H at 3500 SE 92ND AVE, PORT",,,,2022-04-15T23:03:24.0-07:00,,,,"SUSPICIOUS - WITH WEAPON *H at 3500 SE 92ND AVE, PORT [Portland Police #PP22000100425]",,2022-04-15T20:51:16.0-07:00,45.496410 -122.567064,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100425</dd>
						<dt>Call Type:</dt>
						<dd>SUSPICIOUS - WITH WEAPON *H</dd>
						<dt>Address:</dt>
						<dd>3500 SE 92ND AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 11:03:24 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000100327","THEFT - COLD at 2700 SE 138TH AVE, PORT",,,,2022-04-15T20:51:48.0-07:00,,,,"THEFT - COLD at 2700 SE 138TH AVE, PORT [Portland Police #PP22000100327]",,2022-04-15T20:49:02.0-07:00,45.502881 -122.521800,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100327</dd>
						<dt>Call Type:</dt>
						<dd>THEFT - COLD</dd>
						<dt>Address:</dt>
						<dd>2700 SE 138TH AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 8:51:48 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PG22000013815","UNWANTED PERSON at 2900 NE DIVISION ST, GRSM",,,,2022-04-15T20:54:27.0-07:00,,,,"UNWANTED PERSON at 2900 NE DIVISION ST, GRSM [Gresham Police #PG22000013815]",,2022-04-15T20:48:29.0-07:00,45.503694 -122.402418,"<dl>
						<dt>ID:</dt>
						<dd>PG22000013815</dd>
						<dt>Call Type:</dt>
						<dd>UNWANTED PERSON</dd>
						<dt>Address:</dt>
						<dd>2900 NE DIVISION ST, GRSM</dd>
						<dt>Agency:</dt>
						<dd>Gresham Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 8:54:27 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000100414","UNWANTED PERSON at 1400 SE 122ND AVE, PORT",,,,2022-04-15T22:04:46.0-07:00,,,,"UNWANTED PERSON at 1400 SE 122ND AVE, PORT [Portland Police #PP22000100414]",,2022-04-15T20:46:12.0-07:00,45.513398 -122.538052,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100414</dd>
						<dt>Call Type:</dt>
						<dd>UNWANTED PERSON</dd>
						<dt>Address:</dt>
						<dd>1400 SE 122ND AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 10:04:46 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000100375","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 12600 NE WHITAKER WAY, PORT",,,,2022-04-15T20:48:24.0-07:00,,,,"SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 12600 NE WHITAKER WAY, PORT [Portland Police #PP22000100375]",,2022-04-15T20:44:01.0-07:00,45.562002 -122.532338,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100375</dd>
						<dt>Call Type:</dt>
						<dd>SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE</dd>
						<dt>Address:</dt>
						<dd>12600 NE WHITAKER WAY, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 8:48:24 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000100408","THEFT - COLD at 2300 SW VERMONT ST, PORT",,,,2022-04-15T21:06:32.0-07:00,,,,"THEFT - COLD at 2300 SW VERMONT ST, PORT [Portland Police #PP22000100408]",,2022-04-15T20:43:29.0-07:00,45.474961 -122.701614,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100408</dd>
						<dt>Call Type:</dt>
						<dd>THEFT - COLD</dd>
						<dt>Address:</dt>
						<dd>2300 SW VERMONT ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 9:06:32 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000100353","VEHICLE STOLEN - COLD at 8400 N CHAUTAUQUA BLVD, PORT",,,,2022-04-15T20:52:15.0-07:00,,,,"VEHICLE STOLEN - COLD at 8400 N CHAUTAUQUA BLVD, PORT [Portland Police #PP22000100353]",,2022-04-15T20:43:07.0-07:00,45.584771 -122.707522,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100353</dd>
						<dt>Call Type:</dt>
						<dd>VEHICLE STOLEN - COLD</dd>
						<dt>Address:</dt>
						<dd>8400 N CHAUTAUQUA BLVD, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 8:52:15 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000100412","DISTURBANCE - PRIORITY at NW DAVIS ST / NW 6TH AVE, PORT",,,,2022-04-15T20:41:15.0-07:00,,,,"DISTURBANCE - PRIORITY at NW DAVIS ST / NW 6TH AVE, PORT [Portland Police #PP22000100412]",,2022-04-15T20:36:25.0-07:00,45.524487 -122.676473,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100412</dd>
						<dt>Call Type:</dt>
						<dd>DISTURBANCE - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>NW DAVIS ST / NW 6TH AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 8:41:15 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000100363","ACCIDENT - HIT AND RUN - COLD at 2100 NW 18TH AVE, PORT",,,,2022-04-15T21:15:35.0-07:00,,,,"ACCIDENT - HIT AND RUN - COLD at 2100 NW 18TH AVE, PORT [Portland Police #PP22000100363]",,2022-04-15T20:34:52.0-07:00,45.539702 -122.689789,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100363</dd>
						<dt>Call Type:</dt>
						<dd>ACCIDENT - HIT AND RUN - COLD</dd>
						<dt>Address:</dt>
						<dd>2100 NW 18TH AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 9:15:35 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000100378","AREA CHECK at 2800 N LOMBARD ST, PORT",,,,2022-04-15T20:42:43.0-07:00,,,,"AREA CHECK at 2800 N LOMBARD ST, PORT [Portland Police #PP22000100378]",,2022-04-15T20:32:53.0-07:00,45.577477 -122.696295,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100378</dd>
						<dt>Call Type:</dt>
						<dd>AREA CHECK</dd>
						<dt>Address:</dt>
						<dd>2800 N LOMBARD ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 8:42:43 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PG22000013814","DISTURBANCE - PRIORITY at 300 NW EASTMAN PKWY, GRSM",,,,2022-04-15T20:51:16.0-07:00,,,,"DISTURBANCE - PRIORITY at 300 NW EASTMAN PKWY, GRSM [Gresham Police #PG22000013814]",,2022-04-15T20:30:28.0-07:00,45.500508 -122.436931,"<dl>
						<dt>ID:</dt>
						<dd>PG22000013814</dd>
						<dt>Call Type:</dt>
						<dd>DISTURBANCE - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>300 NW EASTMAN PKWY, GRSM</dd>
						<dt>Agency:</dt>
						<dd>Gresham Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 8:51:16 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000100403","DISTURBANCE - PRIORITY at 1400 SW 10TH AVE, PORT",,,,2022-04-15T21:40:40.0-07:00,,,,"DISTURBANCE - PRIORITY at 1400 SW 10TH AVE, PORT [Portland Police #PP22000100403]",,2022-04-15T20:25:31.0-07:00,45.515241 -122.685119,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100403</dd>
						<dt>Call Type:</dt>
						<dd>DISTURBANCE - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>1400 SW 10TH AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 9:40:40 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000100386","VEHICLE STOLEN - COLD at NW 11TH AVE / NW COUCH ST, PORT",,,,2022-04-15T20:53:20.0-07:00,,,,"VEHICLE STOLEN - COLD at NW 11TH AVE / NW COUCH ST, PORT [Portland Police #PP22000100386]",,2022-04-15T20:25:03.0-07:00,45.523671 -122.682141,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100386</dd>
						<dt>Call Type:</dt>
						<dd>VEHICLE STOLEN - COLD</dd>
						<dt>Address:</dt>
						<dd>NW 11TH AVE / NW COUCH ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 8:53:20 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000100388","THEFT - COLD at 800 SE 69TH AVE, PORT",,,,2022-04-15T21:31:15.0-07:00,,,,"THEFT - COLD at 800 SE 69TH AVE, PORT [Portland Police #PP22000100388]",,2022-04-15T20:24:19.0-07:00,45.517184 -122.592056,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100388</dd>
						<dt>Call Type:</dt>
						<dd>THEFT - COLD</dd>
						<dt>Address:</dt>
						<dd>800 SE 69TH AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 9:31:15 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PG22000013811","THEFT - COLD at 1300 NW EASTMAN PKWY, GRSM",,,,2022-04-15T20:53:52.0-07:00,,,,"THEFT - COLD at 1300 NW EASTMAN PKWY, GRSM [Gresham Police #PG22000013811]",,2022-04-15T20:23:19.0-07:00,45.506597 -122.436039,"<dl>
						<dt>ID:</dt>
						<dd>PG22000013811</dd>
						<dt>Call Type:</dt>
						<dd>THEFT - COLD</dd>
						<dt>Address:</dt>
						<dd>1300 NW EASTMAN PKWY, GRSM</dd>
						<dt>Agency:</dt>
						<dd>Gresham Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 8:53:52 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000100382","THEFT - PRIORITY at 10100 SE WASHINGTON ST, PORT",,,,2022-04-15T20:34:43.0-07:00,,,,"THEFT - PRIORITY at 10100 SE WASHINGTON ST, PORT [Portland Police #PP22000100382]",,2022-04-15T20:22:02.0-07:00,45.516589 -122.559553,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100382</dd>
						<dt>Call Type:</dt>
						<dd>THEFT - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>10100 SE WASHINGTON ST, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 8:34:43 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000100401","THREAT - PRIORITY at 1100 NE BROADWAY , PORT",,,,2022-04-15T20:29:30.0-07:00,,,,"THREAT - PRIORITY at 1100 NE BROADWAY , PORT [Portland Police #PP22000100401]",,2022-04-15T20:21:07.0-07:00,45.534693 -122.654488,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100401</dd>
						<dt>Call Type:</dt>
						<dd>THREAT - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>1100 NE BROADWAY , PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 8:29:30 PM PDT</dd>
					</dl>"
"tag:portlandoregon.gov,2022-04-16:cad-incidents/PP22000100399","THREAT - PRIORITY at 1600 NW 19TH AVE, PORT",,,,2022-04-15T20:33:20.0-07:00,,,,"THREAT - PRIORITY at 1600 NW 19TH AVE, PORT [Portland Police #PP22000100399]",,2022-04-15T20:20:49.0-07:00,45.534727 -122.690307,"<dl>
						<dt>ID:</dt>
						<dd>PP22000100399</dd>
						<dt>Call Type:</dt>
						<dd>THREAT - PRIORITY</dd>
						<dt>Address:</dt>
						<dd>1600 NW 19TH AVE, PORT</dd>
						<dt>Agency:</dt>
						<dd>Portland Police</dd>
						<dt>Last Updated:</dt>
						<dd>4/15/22 8:33:20 PM PDT</dd>
					</dl>"
